,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
263,0.77,0.23,0.0,0.3328451004666907,0.32083469945780324,0.346320200075506
264,0.55,0.33,0.12,0.4515290666150162,0.133773400918821,0.41469753246616287
265,0.44,0.49,0.07,0.37910649936507806,0.41091328648882347,0.20998021414609835
266,0.46,0.46,0.08,0.3196654006316338,0.2292462726506558,0.4510883267177104
267,0.745,0.225,0.03,0.280409323238441,0.42133278940440744,0.2982578873571517
268,0.58,0.38,0.04,0.3004905844492624,0.48386772937079925,0.21564168617993823
269,0.55,0.37,0.08,0.29979561700121005,0.0,0.70020438299879
270,0.78,0.22,0.0,0.2826024460667927,0.31610440907942705,0.40129314485378026
271,0.53,0.35,0.12,0.23820563297834485,0.5024149191042199,0.25937944791743534
272,0.58,0.34,0.08,0.25809569289273854,0.566370329204047,0.17553397790321443
273,0.45,0.37,0.18,0.33527910097196384,0.3263343930321995,0.3383865059958366
274,0.82,0.17,0.01,0.3380508868481662,0.2929110801861764,0.36903803296565735
275,0.5133333333333333,0.3866666666666667,0.1,0.5212084121138878,0.3473509733497815,0.1314406145363307
276,0.53,0.385,0.085,0.30938600321480775,0.3250246776799887,0.3655893191052035
277,0.57,0.4,0.03,0.33254686969665476,0.38384159544922847,0.28361153485411683
278,0.55,0.37,0.08,0.10581374498321426,0.07934592751570795,0.8148403275010778
279,0.6941666666666666,0.23583333333333337,0.07,0.5146301123918309,0.28258587837127075,0.20278400923689843
280,0.39,0.59,0.02,0.2567464120368977,0.4594558660816479,0.28379772188145436
281,0.55,0.3436666666666667,0.10633333333333335,0.27031743513239687,0.24428503440562258,0.4853975304619805
282,0.85,0.13,0.02,0.4006696020757485,0.24735153685611352,0.3519788610681381
283,0.8,0.2,0.0,0.33095181956742264,0.404996916930869,0.26405126350170827
284,0.6915,0.2785,0.03,0.06651551028588418,0.0,0.9334844897141159
285,0.54,0.39,0.07,0.2962715023082795,0.37627867243826124,0.3274498252534593
286,0.61,0.29,0.1,0.16566166588340964,0.21997421459922886,0.6143641195173616
287,0.87,0.1,0.03,0.35237507175919636,0.3316164198074543,0.3160085084333493
288,0.6091666666666666,0.36083333333333334,0.03,0.29253607479685667,0.0,0.7074639252031434
289,0.42,0.51,0.07,0.912709543640694,0.041433997017274404,0.04585645934203159
290,0.44,0.49,0.07,0.22707293288605981,0.5600326645213233,0.21289440259261685
291,0.5133333333333333,0.3866666666666667,0.1,0.2177859009940107,0.18501079211267482,0.5972033068933145
292,0.5,0.5,0.0,0.36755500647831457,0.32865710502409284,0.30378788849759264
293,0.822857142857143,0.10714285714285714,0.07,0.2490543585953483,0.21114047773347017,0.5398051636711816
294,0.54,0.33,0.13,0.3347842440463246,0.04217853410022199,0.6230372218534534
