,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
63,0.5116666666666666,0.3683333333333333,0.12,0.5075773297376349,0.3156010568055528,0.17682161345681233
64,0.5291666666666667,0.39083333333333337,0.08,0.2959673096719708,0.4292478236671797,0.27478486666084945
65,0.53,0.39,0.08,0.36538451334522853,0.34693162623381435,0.287683860420957
66,0.74,0.22,0.04,0.23914900458933758,0.239297962260886,0.5215530331497764
67,0.82,0.17,0.01,0.2996106295231051,0.2480599635235453,0.4523294069533496
68,0.5266666666666667,0.34333333333333327,0.13,0.37937822020249207,0.34194681841554114,0.27867496138196685
69,0.57,0.38,0.05,0.2394919895876312,0.2179644067220577,0.5425436036903111
70,0.44,0.51,0.05,0.2583622193608452,0.23027600994523323,0.5113617706939215
71,0.83,0.11,0.06,0.5352803157282016,0.0,0.46471968427179833
72,0.86,0.14,0.0,0.2040783154503198,0.32676665975433633,0.4691550247953438
73,0.47833333333333333,0.41166666666666674,0.11,0.3298289289857835,0.35453732744819866,0.31563374356601775
74,0.55,0.3436666666666667,0.10633333333333335,0.34705189062669056,0.3315442267749388,0.3214038825983706
75,0.6733333333333333,0.32666666666666666,0.0,0.0,0.5100622045873356,0.48993779541266436
76,0.73,0.24,0.03,0.4393172091695081,0.288155129217839,0.27252766161265285
77,0.9,0.1,0.0,0.3112896449708901,0.4051268079115382,0.2835835471175717
78,0.742,0.244,0.013999999999999999,0.274957509797948,0.0,0.725042490202052
79,0.54,0.34,0.12,0.3491972289650315,0.35681413721968236,0.29398863381528606
80,0.51,0.31,0.18,0.469094857803968,0.04971512320688702,0.481190018989145
81,0.8,0.15,0.05,0.373346188296805,0.3677052193714359,0.25894859233175904
82,0.69,0.31,0.0,0.36311459578899125,0.33690697418509613,0.2999784300259126
83,0.71,0.29,0.0,0.03154933538147872,0.0,0.9684506646185213
84,0.7366666666666666,0.2333333333333333,0.03,0.21244447510225162,0.2386408850491752,0.5489146398485731
85,0.91,0.06,0.03,0.0,0.32135132528029153,0.6786486747197085
86,0.8225,0.1475,0.03,0.21139473320266536,0.14284321660110952,0.6457620501962252
87,0.76,0.24,0.0,0.3251614508298714,0.3127643778926622,0.3620741712774662
88,0.59,0.29600000000000004,0.114,0.5195157643943837,0.26314768049618037,0.21733655510943597
89,0.33,0.46,0.21,0.5615555305888039,0.2839914620011459,0.15445300741005022
90,0.32,0.4,0.28,0.0,0.12988933106463654,0.8701106689353635
91,0.565,0.37,0.065,0.2851232382495678,0.42495643836333763,0.2899203233870946
92,0.59,0.32,0.09,0.2138607327635788,0.22298668712433473,0.5631525801120865
