,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
134,0.9,0.06,0.04,0.21338128198286166,0.2134662838702118,0.5731524341469265
135,0.46,0.48,0.06,0.4948468119523615,0.2948944411661843,0.21025874688145413
136,0.6296904761904762,0.3003095238095238,0.07,0.362216062331138,0.2791352581897768,0.35864867947908524
137,0.6379999999999999,0.342,0.02,0.3429918195837967,0.49761214348701677,0.15939603692918664
138,0.5816666666666667,0.4083333333333334,0.01,0.0,1.0,0.0
139,0.6,0.38,0.02,0.0,0.0,0.0
140,0.7666666666666666,0.2333333333333333,0.0,0.0,1.0,0.0
141,0.46,0.47,0.07,0.39840059827928326,0.2935269584428304,0.3080724432778863
142,0.7366666666666666,0.24333333333333332,0.02,0.0,0.47960727309655876,0.5203927269034412
143,0.49,0.44,0.07,0.5287119501209365,0.27199737760677,0.19929067227229358
144,0.7628571428571429,0.16714285714285715,0.07,0.2301583778543807,0.22370997542439414,0.546131646721225
145,0.44,0.51,0.05,0.30730233981077854,0.3479579101185332,0.34473975007068824
146,0.5033333333333334,0.3866666666666667,0.11,0.21962651271194028,0.21544762353238503,0.5649258637556747
147,0.46,0.48,0.06,0.19565317877298288,0.21110350051264914,0.593243320714368
148,0.57,0.38,0.05,0.27301330732744034,0.14019008880329925,0.5867966038692604
149,0.54,0.39,0.07,0.3600215475870568,0.24636036918093612,0.3936180832320071
150,0.8366666666666667,0.13333333333333333,0.03,0.3252110545061563,0.34308101486208276,0.33170793063176096
151,0.6816666666666668,0.28833333333333333,0.03,0.3995787001528918,0.35945630030880743,0.24096499953830083
152,0.81,0.15,0.04,0.593012400617608,0.0,0.40698759938239215
153,0.79,0.21,0.0,0.18490405481157196,0.1799171856254932,0.6351787595629348
154,0.8,0.17,0.03,0.5051980884441198,0.34507569022733026,0.14972622132855
155,0.785,0.215,0.0,0.5161484877975379,0.3783085678436179,0.10554294435884433
156,0.8308333333333333,0.16916666666666663,0.0,0.38792866497440837,0.5801284737403241,0.031942861285267625
157,0.5685714285714286,0.2614285714285714,0.17,0.4843001003962502,0.29993095615222587,0.21576894345152398
158,0.71,0.28,0.01,0.0,0.035701116798753464,0.9642988832012466
159,0.58,0.37,0.05,0.35760182745396274,0.3270781757929764,0.3153199967530609
160,0.78,0.22,0.0,0.5528952675972232,0.0379327794106301,0.40917195299214676
161,0.7433333333333334,0.25666666666666665,0.0,0.303810446808907,0.3509127944517146,0.34527675873937835
162,0.5,0.405,0.095,0.35624386624004983,0.31786929177042234,0.3258868419895279
163,0.5,0.38,0.12,0.20526367199509096,0.12565560543728616,0.669080722567623
164,0.57,0.38,0.05,0.45202666027861876,0.29980940098342224,0.24816393873795897
165,0.74,0.22,0.04,0.3509730925237485,0.313008685134593,0.33601822234165846
166,0.439,0.54,0.021,0.2200255406489111,0.2220483849831474,0.5579260743679415
167,0.54,0.34,0.12,0.45397138335691717,0.26610412463618494,0.27992449200689795
168,0.83,0.14,0.03,0.42133638572224535,0.2725306735202707,0.3061329407574841
169,0.8563333333333333,0.14366666666666666,0.0,0.36142843374293454,0.37216597461222894,0.2664055916448365
170,0.58,0.37,0.05,0.42140799378217636,0.28221543432456503,0.29637657189325867
171,0.56,0.36,0.08,0.23094606920738023,0.22719621672985266,0.5418577140627671
172,0.85,0.13,0.02,0.5310172137827249,0.0,0.4689827862172751
173,0.8,0.2,0.0,0.2123405980754229,0.2194582624012623,0.5682011395233147
174,0.5291666666666667,0.39083333333333337,0.08,0.3832147054582956,0.3234525213644923,0.29333277317721207
175,0.7008333333333333,0.22916666666666663,0.07,0.3966829944691823,0.3064126899968863,0.2969043155339314
176,0.73,0.27,0.0,0.4784544314735587,0.28675769139217366,0.23478787713426758
177,0.52,0.48,0.0,0.2164981328589087,0.19331953042166564,0.5901823367194257
178,0.54,0.34,0.12,0.1459164367155781,0.16229723046858943,0.6917863328158325
179,0.5291666666666667,0.39083333333333337,0.08,0.43043416430331727,0.2864612670487948,0.28310456864788797
180,0.5,0.37,0.13,0.4902774741406147,0.19639203818053158,0.31333048767885374
181,0.58,0.36,0.06,0.37587219970025193,0.3058578802428401,0.318269920056908
182,0.7195238095238095,0.22047619047619046,0.06,0.3067407112427891,0.38877977304490147,0.30447951571230947
183,0.58,0.335,0.085,0.44248499255386264,0.27142343904028093,0.2860915684058565
184,0.49,0.35,0.16,0.34903536254723816,0.34360029684576593,0.30736434060699586
185,0.49,0.35,0.16,0.0,0.09530039466761019,0.9046996053323898
186,0.8266666666666665,0.16333333333333336,0.01,0.4259028833082411,0.31887436474536585,0.25522275194639304
187,0.64,0.36,0.0,0.4307042886136274,0.3691087867813583,0.20018692460501425
188,0.72,0.27,0.01,0.28917913929370637,0.4195076076299757,0.2913132530763179
189,0.61,0.3,0.09,0.0,0.629708811148325,0.3702911888516751
190,0.71,0.28,0.01,0.9320063144938788,0.0,0.06799368550612121
191,0.75,0.24,0.01,0.38020538602837195,0.43043174544829704,0.18936286852333095
192,0.7666666666666667,0.2033333333333333,0.03,0.0,1.0,0.0
193,0.54,0.41,0.05,0.2621448714787491,0.4756004770384213,0.2622546514828296
194,0.58,0.37,0.05,0.34646229621583446,0.31829619294055705,0.3352415108436084
195,0.44,0.53,0.03,0.3308545549263272,0.33587010191843525,0.33327534315523755
196,0.46,0.48,0.06,0.37910230249843996,0.2692404398075596,0.3516572576940005
197,0.77,0.18,0.05,0.1374670602664889,0.7455391537339078,0.11699378599960344
198,0.7759999999999999,0.22,0.004,0.8218997959285897,0.0,0.17810020407141036
199,0.755,0.195,0.05,1.0,0.0,0.0
200,0.7066666666666666,0.23333333333333336,0.06,0.0,0.0,0.0
201,0.56,0.3076666666666667,0.13233333333333333,0.12083590837621298,0.0813154976446057,0.7978485939791813
202,0.52,0.405,0.075,0.3727742890654216,0.31103633993449764,0.3161893710000807
203,0.53,0.35,0.12,0.40860637551745543,0.2980540239421796,0.293339600540365
204,0.265,0.615,0.12,0.23425217310735408,0.2607701572868807,0.5049776696057653
205,0.52,0.38,0.1,0.28290281016925056,0.48394700426632453,0.23315018556442507
206,0.44,0.52,0.04,0.48332016859002164,0.2850864154181672,0.23159341599181127
207,0.44,0.52,0.04,0.3527094603035632,0.3584052855647459,0.28888525413169097
208,0.39399999999999996,0.556,0.05,0.1443319541969324,0.14303495018980159,0.7126330956132662
209,0.5,0.38,0.12,0.4182604553421065,0.17345445055517558,0.4082850941027178
210,0.8,0.17,0.03,0.29107825762071904,0.5720434401615607,0.13687830221772032
211,0.7865384615384616,0.21346153846153848,0.0,0.26546249084328705,0.6171952542545905,0.1173422549021224
212,0.81,0.16,0.03,0.37500575087437654,0.3971602807705254,0.22783396835509803
213,0.8,0.2,0.0,0.1859405692131011,0.21536925339101323,0.5986901773958856
214,0.7366666666666666,0.2333333333333333,0.03,0.3459003947755696,0.3750020332533233,0.2790975719711071
215,0.7733333333333334,0.19666666666666666,0.03,0.3531063465684421,0.3082456974213136,0.33864795601024433
216,0.59,0.41,0.0,0.35435618315584366,0.3641144540738182,0.2815293627703382
217,0.795,0.205,0.0,0.0,0.05038872264017847,0.9496112773598214
218,0.68,0.31,0.01,0.471399948689488,0.3045805840685849,0.22401946724192712
219,0.855,0.135,0.01,0.5350583840682904,0.0,0.4649416159317096
220,0.76,0.23,0.01,0.4132624411003151,0.0,0.5867375588996848
221,0.46,0.47,0.07,0.3315694933371983,0.321051906386462,0.3473786002763397
222,0.73,0.2,0.07,0.6357285283661609,0.18440274107371035,0.1798687305601288
223,0.33,0.66,0.01,0.46655322580952846,0.27733478173931647,0.2561119924511551
224,0.7033333333333335,0.25666666666666665,0.04,0.7569353598630086,0.0,0.24306464013699136
225,0.67,0.3,0.03,1.0,0.0,0.0
226,0.6066666666666667,0.3233333333333333,0.07,1.0,0.0,0.0
227,0.44,0.49,0.07,0.7013668710683802,0.0,0.29863312893161975
228,0.58,0.42,0.0,0.11800408819129256,0.09310255719241949,0.7888933546162881
229,0.51,0.31,0.18,0.42373308442088187,0.36672605027931465,0.20954086529980356
230,0.82,0.18,0.0,0.34261895399819536,0.3284757485124112,0.3289052974893934
231,0.8733333333333333,0.09666666666666666,0.03,0.5594693100130558,0.2075631911804794,0.2329674988064647
232,0.905,0.095,0.0,0.23558660828613334,0.15515426686775582,0.6092591248461108
233,0.54,0.33,0.13,0.3933184557212139,0.3764418590009621,0.2302396852778239
234,0.7609999999999999,0.209,0.03,0.34614921243879593,0.342941912723917,0.3109088748372871
235,0.7366666666666666,0.2333333333333333,0.03,0.42941798255596786,0.3113137385218555,0.25926827892217663
236,0.49,0.44,0.07,0.381275705437945,0.2721515138784783,0.34657278068357666
237,0.7158333333333334,0.21416666666666667,0.07,0.483131645895774,0.3307717053307678,0.1860966487734582
238,0.495,0.495,0.01,0.3436582129979404,0.3264175764479801,0.32992421055407956
239,0.7040000000000001,0.276,0.02,0.0,0.9408687699119247,0.05913123008807521
240,0.7,0.28,0.02,0.6712106974872911,0.0,0.32878930251270894
241,0.72,0.28,0.0,0.008856222292171648,0.0,0.9911437777078284
242,0.57,0.4,0.03,0.4145152040408115,0.29853563509872627,0.2869491608604622
243,0.79,0.14,0.07,0.3865144623021263,0.3025219511836393,0.31096358651423445
244,0.73,0.26,0.01,0.2579145124124658,0.189975822879366,0.5521096647081681
245,0.5,0.5,0.0,0.3715751059231674,0.2906232698470184,0.3378016242298142
246,0.7628571428571429,0.16714285714285715,0.07,0.0,0.549460092413128,0.4505399075868721
247,0.47833333333333333,0.41166666666666674,0.11,0.34476488843455216,0.35373188007951406,0.30150323148593366
248,0.52,0.48,0.0,0.2980621491282814,0.4118108640403143,0.2901269868314043
249,0.58,0.42,0.0,0.3082090867798553,0.36798443402121783,0.3238064791989269
250,0.495,0.465,0.04,0.34731133910111217,0.33886623756379086,0.31382242333509686
251,0.81,0.11,0.08,0.2962750452405045,0.45358151264985247,0.25014344210964284
252,0.57,0.43,0.0,0.27645019145503996,0.4235329969189359,0.300016811626024
253,0.5116666666666666,0.3683333333333333,0.12,0.3825700124275257,0.3217056246459118,0.2957243629265625
254,0.8333333333333335,0.11666666666666668,0.05,0.3495703320403398,0.3515722187269971,0.298857449232663
255,0.5116666666666667,0.3683333333333333,0.12,0.3318941832801796,0.35116190662785535,0.3169439100919651
256,0.5275,0.3925,0.08,0.5172615519699597,0.30007324149127984,0.1826652065387606
257,0.5275,0.3925,0.08,0.3980566113219461,0.3107915375755844,0.2911518511024694
258,0.64,0.32,0.04,0.6558437460233945,0.0,0.34415625397660554
259,0.48,0.52,0.0,1.0,0.0,0.0
260,0.48,0.52,0.0,0.0,0.0,0.0
261,0.53,0.35,0.12,0.43943069394229556,0.3800473739712588,0.18052193208644554
262,0.71,0.26,0.03,0.14823408859318682,0.14150411178537486,0.7102617996214382
263,0.55,0.43,0.02,0.30056692383978195,0.45379930273185687,0.24563377342836126
264,0.697857142857143,0.23214285714285715,0.07,0.35704679229368685,0.29763664000498274,0.3453165677013304
265,0.6859999999999999,0.304,0.01,0.33264042473437255,0.4338145023040931,0.2335450729615343
266,0.65,0.345,0.005,0.52582840999689,0.0,0.4741715900031101
267,0.52,0.47,0.01,1.0,0.0,0.0
268,0.68,0.3,0.02,0.0,0.0,0.0
269,0.5116666666666666,0.3683333333333333,0.12,0.4221873549245305,0.38625269864191286,0.19155994643355656
270,0.78,0.22,0.0,0.26291487006751335,0.48626233735650487,0.2508227925759818
271,0.7158333333333334,0.21416666666666667,0.07,0.13507843071796716,0.13467826948669598,0.7302432997953368
272,0.77,0.23,0.0,0.29539298651207624,0.42658724382761676,0.2780197696603071
273,0.55,0.33,0.12,0.46546547772776964,0.3644440904337524,0.17009043183847802
274,0.44,0.49,0.07,0.2993533526572016,0.4984826217370815,0.20216402560571683
275,0.46,0.46,0.08,0.17317328587045638,0.1851386540881444,0.6416880600413992
276,0.745,0.225,0.03,0.38384039792391206,0.3080181191223464,0.3081414829537415
277,0.89,0.08,0.03,0.30640788606289576,0.2972149821200715,0.39637713181703277
278,0.52,0.48,0.0,0.261393776376287,0.4739513744700721,0.2646548491536409
279,0.53,0.35,0.12,0.2680861124033472,0.5163104394636266,0.21560344813302623
280,0.58,0.34,0.08,0.5514033116373351,0.3317284162280815,0.11686827213458344
281,0.42,0.42,0.16,0.1401238639871994,0.1276894654357214,0.7321866705770792
282,0.59,0.29600000000000004,0.114,0.12871265506390753,0.12592985173574775,0.7453574932003447
283,0.5133333333333333,0.3866666666666667,0.1,0.14057731431867976,0.14446645200218058,0.7149562336791397
284,0.53,0.385,0.085,0.2960248767877635,0.36483215452291046,0.33914296868932614
285,0.57,0.4,0.03,0.29136682922718615,0.5185903535198974,0.1900428172529165
286,0.55,0.37,0.08,0.394903812729588,0.3484704571530659,0.25662573011734613
287,0.6941666666666666,0.23583333333333337,0.07,0.5326609603590792,0.24310503963162147,0.22423400000929938
288,0.39,0.59,0.02,0.144087798172192,0.154044573373908,0.7018676284539
289,0.55,0.3436666666666667,0.10633333333333335,0.23344637959717823,0.19161129520572817,0.5749423251970935
290,0.85,0.13,0.02,0.3223785706557177,0.3897138665798524,0.28790756276442986
291,0.5715,0.41850000000000004,0.01,0.3359071494813422,0.3566922625843577,0.3074005879343001
292,0.71,0.28,0.01,0.5193381833314532,0.0,0.48066181666854685
293,0.73,0.27,0.0,1.0,0.0,0.0
294,0.54,0.39,0.07,0.15915290517487904,0.16321012884287234,0.6776369659822487
295,0.57,0.355,0.075,0.3982328594652992,0.2871063025701953,0.31466083796450545
296,0.5608333333333333,0.3791666666666667,0.06,0.4090725435127152,0.23456334878067128,0.3563641077066135
297,0.42,0.51,0.07,0.3219424745918394,0.3047672048281431,0.37329032058001754
298,0.44,0.49,0.07,0.3205962393007175,0.3762875678325751,0.3031161928667073
299,0.5133333333333333,0.3866666666666667,0.1,0.3313358670084812,0.3739957074061075,0.2946684255854114
300,0.5,0.5,0.0,0.2585668229828195,0.4867198075992217,0.2547133694179589
301,0.57,0.335,0.095,0.3832075361984577,0.3124679676809456,0.3043244961205967
302,0.7266666666666667,0.2033333333333333,0.07,0.09896145928754792,0.10243327355845333,0.7986052671539987
303,0.57,0.306,0.124,0.26411676207926316,0.5057478568120005,0.23013538110873638
304,0.57,0.38,0.05,0.30598144405480615,0.3968135144183356,0.29720504152685817
305,0.56,0.32,0.12,0.09665663999435421,0.09651073088599013,0.8068326291196556
306,0.495,0.465,0.04,0.3451480125613423,0.3827709103482357,0.27208107709042195
307,0.5,0.37,0.13,0.37984932383230147,0.3062622448170044,0.31388843135069405
308,0.54,0.39,0.07,0.1995002155274984,0.21464700929051284,0.5858527751819887
309,0.9,0.07,0.03,0.34576458260802717,0.31749046600168174,0.3367449513902912
310,0.7908333333333333,0.20916666666666667,0.0,0.18453790306002127,0.21329490966636394,0.6021671872736147
311,0.58,0.38,0.04,0.34482111074663774,0.34690917667699683,0.30826971257636543
312,0.58,0.37,0.05,0.20023169659502857,0.193139862120547,0.6066284412844244
313,0.54,0.34,0.12,0.22491266018871142,0.24015138564103844,0.5349359541702501
314,0.53,0.36,0.11,0.5322955409573861,0.09619949626439572,0.3715049627782181
315,0.5833333333333334,0.36666666666666664,0.05,0.4297513686480447,0.3091918650465821,0.2610567663053732
316,0.82,0.17,0.01,0.40427139421173586,0.382865122452956,0.21286348333530822
317,0.69,0.31,0.0,0.06737371902043902,0.304116826576446,0.628509454403115
318,0.79,0.17,0.04,0.15074115081367853,0.14518078551708935,0.7040780636692321
319,0.8333333333333333,0.15666666666666668,0.01,0.40645122795794497,0.3966776684601255,0.1968711035819295
320,0.77,0.21,0.02,0.1617035031438103,0.16034129849425083,0.6779551983619388
321,0.48,0.48,0.04,0.2174597696933701,0.21387930981562356,0.5686609204910061
322,0.57,0.43,0.0,0.26228864458975115,0.14587094450196206,0.5918404109082868
323,0.54,0.33,0.13,0.45800844802915797,0.2761983291576518,0.26579322281319034
324,0.43,0.39,0.18,0.3681220172982827,0.34435591075500277,0.2875220719467144
325,0.3,0.38,0.32,0.0,0.6888132381949351,0.3111867618050648
326,0.68,0.32,0.0,0.9011573257360241,0.0,0.09884267426397587
327,0.53,0.46,0.01,1.0,0.0,0.0
328,0.48,0.52,0.0,0.0,0.0,0.0
329,0.56,0.3076666666666667,0.13233333333333333,0.38017636474544575,0.36656211483782813,0.2532615204167261
330,0.79,0.17,0.04,0.2533474116091329,0.2518104310050696,0.49484215738579757
